config_id,features,train_r2,test_r2,n_train,n_test,n_features,rank
866,"change_1w, change_2w, ma_2w, ma_3w, cos_seasonal, vol_3w, vol_4w",0.7070165591890691,0.3580329919958538,114,104,8,807
545,"change_2w, ma_2w, cos_seasonal, vol_3w, vol_4w",0.707016559189069,0.35803299199585326,114,104,6,808
782,"change_2w, ma_2w, ma_3w, cos_seasonal, vol_3w, vol_4w",0.707016559189069,0.35803299199585326,114,104,7,809
565,"change_2w, ma_3w, cos_seasonal, vol_3w, vol_4w",0.7070165591890691,0.3580329919958526,114,104,6,810
358,"ma_3w, ma_4w, vol_2w, vol_3w",0.7058192327898503,0.3580126113228639,114,104,5,811
76,"change_1w, ma_3w, vol_4w",0.7056107191339716,0.35739587675937823,114,104,4,812
209,"change_1w, ma_2w, ma_3w, vol_4w",0.7056107191339716,0.35739587675937823,114,104,5,813
63,"change_1w, change_2w, vol_4w",0.7056107191339714,0.35739587675937745,114,104,4,814
182,"change_1w, change_2w, ma_2w, vol_4w",0.7056107191339714,0.35739587675937745,114,104,5,815
188,"change_1w, change_2w, ma_3w, vol_4w",0.7056107191339714,0.35739587675937745,114,104,5,816
391,"change_1w, change_2w, ma_2w, ma_3w, vol_4w",0.7056107191339714,0.35739587675937745,114,104,6,817
125,"ma_2w, ma_3w, vol_4w",0.7056107191339714,0.357395876759377,114,104,4,818
98,"change_2w, ma_2w, vol_4w",0.7056107191339716,0.35739587675937645,114,104,4,819
265,"change_2w, ma_2w, ma_3w, vol_4w",0.7056107191339716,0.35739587675937645,114,104,5,820
104,"change_2w, ma_3w, vol_4w",0.7056107191339716,0.357395876759376,114,104,4,821
151,"ma_3w, cos_seasonal, vol_3w",0.6954629385471347,0.3572707332917773,115,105,4,822
18,"change_1w, vol_3w",0.6957837608953243,0.3568883422422817,115,105,3,823
69,"change_1w, ma_2w, vol_3w",0.6957837608953243,0.3568883422422817,115,105,4,824
33,"ma_2w, vol_3w",0.6957837608953243,0.3568883422422816,115,105,3,825
239,"change_1w, ma_3w, vol_3w, vol_4w",0.705676123293573,0.3566166383826823,114,104,5,826
456,"change_1w, ma_2w, ma_3w, vol_3w, vol_4w",0.705676123293573,0.3566166383826823,114,104,6,827
203,"change_1w, change_2w, vol_3w, vol_4w",0.7056761232935729,0.35661663838268054,114,104,5,828
406,"change_1w, change_2w, ma_2w, vol_3w, vol_4w",0.7056761232935729,0.35661663838268054,114,104,6,829
421,"change_1w, change_2w, ma_3w, vol_3w, vol_4w",0.7056761232935729,0.35661663838268054,114,104,6,830
652,"change_1w, change_2w, ma_2w, ma_3w, vol_3w, vol_4w",0.7056761232935729,0.35661663838268054,114,104,7,831
330,"ma_2w, ma_3w, vol_3w, vol_4w",0.7056761232935729,0.35661663838268,114,104,5,832
280,"change_2w, ma_2w, vol_3w, vol_4w",0.7056761232935729,0.35661663838267965,114,104,5,833
526,"change_2w, ma_2w, ma_3w, vol_3w, vol_4w",0.7056761232935729,0.35661663838267965,114,104,6,834
295,"change_2w, ma_3w, vol_3w, vol_4w",0.7056761232935729,0.3566166383826792,114,104,5,835
314,"change_2w, cos_seasonal, vol_3w, vol_4w",0.6994075061416933,0.35614539448099536,114,104,5,836
573,"change_2w, ma_4w, cos_seasonal, vol_2w, vol_3w",0.7037621009922896,0.35594676335270303,114,104,6,837
116,"change_2w, cos_seasonal, vol_4w",0.6993642112160579,0.3557061737753219,114,104,4,838
356,"ma_3w, ma_4w, cos_seasonal, vol_3w",0.7062720509957663,0.35532630334190174,114,104,5,839
575,"change_2w, ma_4w, cos_seasonal, vol_3w, vol_4w",0.6994387605373373,0.3551633286589082,114,104,6,840
291,"change_2w, ma_3w, cos_seasonal, vol_3w",0.7009531151980224,0.35505410179228114,115,105,5,841
276,"change_2w, ma_2w, cos_seasonal, vol_3w",0.7009531151980225,0.3550541017922805,115,105,5,842
522,"change_2w, ma_2w, ma_3w, cos_seasonal, vol_3w",0.7009531151980225,0.3550541017922805,115,105,6,843
199,"change_1w, change_2w, cos_seasonal, vol_3w",0.7009531151980225,0.35505410179228014,115,105,5,844
402,"change_1w, change_2w, ma_2w, cos_seasonal, vol_3w",0.7009531151980225,0.35505410179228014,115,105,6,845
417,"change_1w, change_2w, ma_3w, cos_seasonal, vol_3w",0.7009531151980225,0.35505410179228014,115,105,6,846
648,"change_1w, change_2w, ma_2w, ma_3w, cos_seasonal, vol_3w",0.7009531151980225,0.35505410179228014,115,105,7,847
235,"change_1w, ma_3w, cos_seasonal, vol_3w",0.7009531151980225,0.3550541017922796,115,105,5,848
326,"ma_2w, ma_3w, cos_seasonal, vol_3w",0.7009531151980224,0.3550541017922796,115,105,5,849
452,"change_1w, ma_2w, ma_3w, cos_seasonal, vol_3w",0.7009531151980225,0.3550541017922796,115,105,6,850
302,"change_2w, ma_4w, cos_seasonal, vol_4w",0.6994067953019449,0.3546077053810951,114,104,5,851
119,"change_2w, vol_3w, vol_4w",0.6979793605815371,0.3541418784053232,114,104,4,852
379,"ma_4w, cos_seasonal, vol_3w, vol_4w",0.6986827502166988,0.3540808826945343,114,104,5,853
27,"change_2w, vol_4w",0.6979320205006809,0.3535826405554884,114,104,3,854
303,"change_2w, ma_4w, vol_2w, vol_3w",0.7025381894876214,0.35339424511895046,114,104,5,855
162,"ma_4w, cos_seasonal, vol_4w",0.6985641440712296,0.35313709390607584,114,104,4,856
305,"change_2w, ma_4w, vol_3w, vol_4w",0.698045086983251,0.35286408393928115,114,104,5,857
161,"ma_4w, cos_seasonal, vol_3w",0.6986793711553395,0.35251005030378413,114,104,4,858
109,"change_2w, ma_4w, vol_4w",0.6980140995818853,0.3522414171811993,114,104,4,859
144,"ma_3w, ma_4w, vol_3w",0.7044497013381867,0.35163681736618424,114,104,4,860
165,"ma_4w, vol_3w, vol_4w",0.6972269582607509,0.3514845029038872,114,104,4,861
503,"change_1w, ma_4w, cos_seasonal, vol_2w, vol_3w",0.7162217677304016,0.3514814904264787,114,104,6,862
734,"change_1w, ma_2w, ma_4w, cos_seasonal, vol_2w, vol_3w",0.7162217677304016,0.3514814904264787,114,104,7,863
608,"ma_2w, ma_4w, cos_seasonal, vol_2w, vol_3w",0.7162217677304017,0.35148149042647747,114,104,6,864
136,"ma_2w, cos_seasonal, vol_3w",0.69755933326165,0.35101318553235406,115,105,4,865
87,"change_1w, cos_seasonal, vol_3w",0.6975593332616501,0.3510131855323537,115,105,4,866
220,"change_1w, ma_2w, cos_seasonal, vol_3w",0.6975593332616501,0.3510131855323537,115,105,5,867
631,"ma_3w, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7000953347996844,0.35100785128412615,114,104,6,868
749,"change_1w, ma_3w, ma_4w, cos_seasonal, vol_2w, vol_3w",0.7162979468673242,0.3505497391287953,114,104,7,869
910,"change_1w, ma_2w, ma_3w, ma_4w, cos_seasonal, vol_2w, vol_3w",0.7162979468673242,0.3505497391287953,114,104,8,870
699,"change_1w, change_2w, ma_4w, cos_seasonal, vol_2w, vol_3w",0.7162979468673242,0.35054973912879517,114,104,7,871
874,"change_1w, change_2w, ma_2w, ma_4w, cos_seasonal, vol_2w, vol_3w",0.7162979468673242,0.35054973912879517,114,104,8,872
889,"change_1w, change_2w, ma_3w, ma_4w, cos_seasonal, vol_2w, vol_3w",0.7162979468673242,0.35054973912879517,114,104,8,873
974,"change_1w, change_2w, ma_2w, ma_3w, ma_4w, cos_seasonal, vol_2w, vol_3w",0.7162979468673242,0.35054973912879517,114,104,9,874
790,"change_2w, ma_2w, ma_4w, cos_seasonal, vol_2w, vol_3w",0.7162979468673241,0.35054973912879417,114,104,7,875
938,"change_2w, ma_2w, ma_3w, ma_4w, cos_seasonal, vol_2w, vol_3w",0.7162979468673241,0.35054973912879417,114,104,8,876
826,"ma_2w, ma_3w, ma_4w, cos_seasonal, vol_2w, vol_3w",0.7162979468673242,0.35054973912879406,114,104,7,877
805,"change_2w, ma_3w, ma_4w, cos_seasonal, vol_2w, vol_3w",0.7162979468673242,0.35054973912879306,114,104,7,878
45,"ma_4w, vol_4w",0.6971057537896996,0.350365026209598,114,104,3,879
368,"ma_3w, cos_seasonal, vol_2w, vol_4w",0.699764046145179,0.35023598853337445,114,104,5,880
44,"ma_4w, vol_3w",0.6972246502452004,0.3501511721472711,114,104,3,881
385,"cos_seasonal, vol_2w, vol_3w, vol_4w",0.7000850320874001,0.34971671754805667,114,104,5,882
301,"change_2w, ma_4w, cos_seasonal, vol_3w",0.6993952898681209,0.34967984787179884,114,104,5,883
370,"ma_3w, vol_2w, vol_3w, vol_4w",0.6989049596474077,0.3495528719987767,114,104,5,884
175,"vol_2w, vol_3w, vol_4w",0.6989038939524366,0.34915481783505586,114,104,4,885
154,"ma_3w, vol_2w, vol_4w",0.6985684075823213,0.34902329815575517,114,104,4,886
173,"cos_seasonal, vol_2w, vol_4w",0.6997527342626533,0.34888859046641063,114,104,4,887
54,"vol_2w, vol_4w",0.6985670093746572,0.34856894085963197,114,104,3,888
427,"change_1w, change_2w, ma_4w, cos_seasonal, vol_3w",0.7117199238720144,0.34834205404100094,114,104,6,889
482,"change_1w, ma_3w, ma_4w, cos_seasonal, vol_3w",0.7117199238720144,0.34834205404100094,114,104,6,890
658,"change_1w, change_2w, ma_2w, ma_4w, cos_seasonal, vol_3w",0.7117199238720144,0.34834205404100094,114,104,7,891
678,"change_1w, change_2w, ma_3w, ma_4w, cos_seasonal, vol_3w",0.7117199238720144,0.34834205404100094,114,104,7,892
713,"change_1w, ma_2w, ma_3w, ma_4w, cos_seasonal, vol_3w",0.7117199238720144,0.34834205404100094,114,104,7,893
853,"change_1w, change_2w, ma_2w, ma_3w, ma_4w, cos_seasonal, vol_3w",0.7117199238720144,0.34834205404100094,114,104,8,894
532,"change_2w, ma_2w, ma_4w, cos_seasonal, vol_3w",0.7117199238720145,0.3483420540409995,114,104,6,895
769,"change_2w, ma_2w, ma_3w, ma_4w, cos_seasonal, vol_3w",0.7117199238720145,0.3483420540409995,114,104,7,896
587,"ma_2w, ma_3w, ma_4w, cos_seasonal, vol_3w",0.7117199238720147,0.34834205404099916,114,104,6,897
552,"change_2w, ma_3w, ma_4w, cos_seasonal, vol_3w",0.7117199238720145,0.3483420540409984,114,104,6,898
247,"change_1w, ma_4w, vol_2w, vol_3w",0.7145947008464986,0.34754008937231606,114,104,5,899
464,"change_1w, ma_2w, ma_4w, vol_2w, vol_3w",0.7145947008464986,0.34754008937231606,114,104,6,900
338,"ma_2w, ma_4w, vol_2w, vol_3w",0.7145947008464988,0.34754008937231384,114,104,5,901
108,"change_2w, ma_4w, vol_3w",0.6980031425005471,0.3473283041785946,114,104,4,902
245,"change_1w, ma_4w, cos_seasonal, vol_3w",0.711413783585437,0.3471068533880102,114,104,5,903
462,"change_1w, ma_2w, ma_4w, cos_seasonal, vol_3w",0.711413783585437,0.3471068533880102,114,104,6,904
336,"ma_2w, ma_4w, cos_seasonal, vol_3w",0.711413783585437,0.34710685338800873,114,104,5,905
429,"change_1w, change_2w, ma_4w, vol_2w, vol_3w",0.7147135184756326,0.34646748198383504,114,104,6,906
660,"change_1w, change_2w, ma_2w, ma_4w, vol_2w, vol_3w",0.7147135184756326,0.34646748198383504,114,104,7,907
680,"change_1w, change_2w, ma_3w, ma_4w, vol_2w, vol_3w",0.7147135184756326,0.34646748198383504,114,104,7,908
855,"change_1w, change_2w, ma_2w, ma_3w, ma_4w, vol_2w, vol_3w",0.7147135184756326,0.34646748198383504,114,104,8,909
484,"change_1w, ma_3w, ma_4w, vol_2w, vol_3w",0.7147135184756326,0.34646748198383415,114,104,6,910
715,"change_1w, ma_2w, ma_3w, ma_4w, vol_2w, vol_3w",0.7147135184756326,0.34646748198383415,114,104,7,911
534,"change_2w, ma_2w, ma_4w, vol_2w, vol_3w",0.7147135184756326,0.34646748198383337,114,104,6,912
589,"ma_2w, ma_3w, ma_4w, vol_2w, vol_3w",0.7147135184756326,0.34646748198383337,114,104,6,913
771,"change_2w, ma_2w, ma_3w, ma_4w, vol_2w, vol_3w",0.7147135184756326,0.34646748198383337,114,104,7,914
554,"change_2w, ma_3w, ma_4w, vol_2w, vol_3w",0.7147135184756326,0.34646748198383226,114,104,6,915
192,"change_1w, change_2w, ma_4w, vol_3w",0.7099437237525605,0.34448634528277344,114,104,5,916
395,"change_1w, change_2w, ma_2w, ma_4w, vol_3w",0.7099437237525605,0.34448634528277344,114,104,6,917
410,"change_1w, change_2w, ma_3w, ma_4w, vol_3w",0.7099437237525605,0.34448634528277344,114,104,6,918
641,"change_1w, change_2w, ma_2w, ma_3w, ma_4w, vol_3w",0.7099437237525605,0.34448634528277344,114,104,7,919
228,"change_1w, ma_3w, ma_4w, vol_3w",0.7099437237525605,0.3444863452827731,114,104,5,920
445,"change_1w, ma_2w, ma_3w, ma_4w, vol_3w",0.7099437237525605,0.3444863452827731,114,104,6,921
269,"change_2w, ma_2w, ma_4w, vol_3w",0.7099437237525605,0.3444863452827721,114,104,5,922
515,"change_2w, ma_2w, ma_3w, ma_4w, vol_3w",0.7099437237525605,0.3444863452827721,114,104,6,923
319,"ma_2w, ma_3w, ma_4w, vol_3w",0.7099437237525605,0.3444863452827718,114,104,5,924
284,"change_2w, ma_3w, ma_4w, vol_3w",0.7099437237525605,0.34448634528277067,114,104,5,925
80,"change_1w, ma_4w, vol_3w",0.7096994947329768,0.3435504920756681,114,104,4,926
213,"change_1w, ma_2w, ma_4w, vol_3w",0.7096994947329768,0.3435504920756681,114,104,5,927
129,"ma_2w, ma_4w, vol_3w",0.7096994947329769,0.34355049207566624,114,104,4,928
369,"ma_3w, cos_seasonal, vol_3w, vol_4w",0.6971690639604138,0.3373404052855281,114,104,5,929
257,"change_1w, cos_seasonal, vol_2w, vol_4w",0.7023526597395862,0.3363521398620437,114,104,5,930
474,"change_1w, ma_2w, cos_seasonal, vol_2w, vol_4w",0.7023526597395862,0.3363521398620437,114,104,6,931
348,"ma_2w, cos_seasonal, vol_2w, vol_4w",0.7023526597395862,0.3363521398620434,114,104,5,932
90,"change_1w, vol_2w, vol_4w",0.7013365365259285,0.336344231630765,114,104,4,933
223,"change_1w, ma_2w, vol_2w, vol_4w",0.7013365365259285,0.336344231630765,114,104,5,934
139,"ma_2w, vol_2w, vol_4w",0.7013365365259285,0.33634423163076443,114,104,4,935
155,"ma_3w, vol_3w, vol_4w",0.695931205091584,0.33610343153755906,114,104,4,936
152,"ma_3w, cos_seasonal, vol_4w",0.6970349520224206,0.33606903825001455,114,104,4,937
511,"change_1w, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7031096758258994,0.33558500026003435,114,104,6,938
742,"change_1w, ma_2w, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7031096758258994,0.33558500026003435,114,104,7,939
616,"ma_2w, cos_seasonal, vol_2w, vol_3w, vol_4w",0.7031096758258994,0.335585000260034,114,104,6,940
259,"change_1w, vol_2w, vol_3w, vol_4w",0.7021153538345695,0.33525209001154443,114,104,5,941
476,"change_1w, ma_2w, vol_2w, vol_3w, vol_4w",0.7021153538345695,0.33525209001154443,114,104,6,942
350,"ma_2w, vol_2w, vol_3w, vol_4w",0.7021153538345695,0.3352520900115439,114,104,5,943
40,"ma_3w, vol_4w",0.6957948449729146,0.33467554801439703,114,104,3,944
174,"cos_seasonal, vol_3w, vol_4w",0.6971305824292027,0.33466530004931894,114,104,4,945
55,"vol_3w, vol_4w",0.6959151292889739,0.33444120884039796,114,104,3,946
52,"cos_seasonal, vol_4w",0.6969929659196357,0.3332345460534458,114,104,3,947
10,vol_4w,0.6957764753465963,0.3328719574415223,114,104,2,948
42,"ma_4w, cos_seasonal",0.6983488577426125,0.3321308254290284,114,104,3,949
4,ma_3w,0.6928891679361736,0.3315130397717554,115,105,2,950
106,"change_2w, ma_4w, cos_seasonal",0.6991417866408536,0.3315013348273672,114,104,4,951
5,ma_4w,0.6969004213103139,0.32913420089181067,114,104,2,952
22,"change_2w, ma_4w",0.6977579129551276,0.32873996640959424,114,104,3,953
37,"ma_3w, cos_seasonal",0.6948645475367006,0.32867950446249794,115,105,3,954
3,ma_2w,0.70330780042388,0.32416564125069625,116,106,2,955
1,change_1w,0.70330780042388,0.3241656412506959,116,106,2,956
12,"change_1w, ma_2w",0.70330780042388,0.3241656412506959,116,106,3,957
258,"change_1w, cos_seasonal, vol_3w, vol_4w",0.6989485791575022,0.32288584239038476,114,104,5,958
475,"change_1w, ma_2w, cos_seasonal, vol_3w, vol_4w",0.6989485791575022,0.32288584239038476,114,104,6,959
349,"ma_2w, cos_seasonal, vol_3w, vol_4w",0.6989485791575022,0.32288584239038454,114,104,5,960
91,"change_1w, vol_3w, vol_4w",0.697873683784775,0.32279545822450995,114,104,4,961
224,"change_1w, ma_2w, vol_3w, vol_4w",0.697873683784775,0.32279545822450995,114,104,5,962
140,"ma_2w, vol_3w, vol_4w",0.697873683784775,0.3227954582245095,114,104,4,963
2,change_2w,0.6922165455837747,0.3224556046455641,115,105,2,964
142,"ma_3w, ma_4w, cos_seasonal",0.7052716720728212,0.3217024882533216,114,104,4,965
88,"change_1w, cos_seasonal, vol_4w",0.6988776987206902,0.3215574025953818,114,104,4,966
221,"change_1w, ma_2w, cos_seasonal, vol_4w",0.6988776987206902,0.3215574025953818,114,104,5,967
137,"ma_2w, cos_seasonal, vol_4w",0.6988776987206902,0.32155740259538146,114,104,4,968
19,"change_1w, vol_4w",0.6978041288875523,0.3213949159663987,114,104,3,969
70,"change_1w, ma_2w, vol_4w",0.6978041288875523,0.3213949159663987,114,104,4,970
34,"ma_2w, vol_4w",0.6978041288875524,0.3213949159663986,114,104,3,971
21,"change_2w, ma_3w",0.6977699606851346,0.3208034120211102,115,105,3,972
11,"change_1w, change_2w",0.6977699606851346,0.32080341202110896,115,105,3,973
56,"change_1w, change_2w, ma_2w",0.6977699606851346,0.32080341202110896,115,105,4,974
57,"change_1w, change_2w, ma_3w",0.6977699606851346,0.32080341202110896,115,105,4,975
176,"change_1w, change_2w, ma_2w, ma_3w",0.6977699606851346,0.32080341202110896,115,105,5,976
13,"change_1w, ma_3w",0.6977699606851346,0.32080341202110874,115,105,3,977
64,"change_1w, ma_2w, ma_3w",0.6977699606851346,0.32080341202110874,115,105,4,978
20,"change_2w, ma_2w",0.6977699606851346,0.3208034120211083,115,105,3,979
92,"change_2w, ma_2w, ma_3w",0.6977699606851346,0.3208034120211083,115,105,4,980
28,"ma_2w, ma_3w",0.6977699606851346,0.32080341202110807,115,105,3,981
24,"change_2w, cos_seasonal",0.6944508530009458,0.3205784114930861,115,105,3,982
101,"change_2w, ma_3w, cos_seasonal",0.6999466627225026,0.3181440917890509,115,105,4,983
95,"change_2w, ma_2w, cos_seasonal",0.6999466627225026,0.3181440917890498,115,105,4,984
262,"change_2w, ma_2w, ma_3w, cos_seasonal",0.6999466627225026,0.3181440917890498,115,105,5,985
60,"change_1w, change_2w, cos_seasonal",0.6999466627225026,0.31814409178904957,115,105,4,986
73,"change_1w, ma_3w, cos_seasonal",0.6999466627225026,0.31814409178904957,115,105,4,987
179,"change_1w, change_2w, ma_2w, cos_seasonal",0.6999466627225026,0.31814409178904957,115,105,5,988
185,"change_1w, change_2w, ma_3w, cos_seasonal",0.6999466627225026,0.31814409178904957,115,105,5,989
206,"change_1w, ma_2w, ma_3w, cos_seasonal",0.6999466627225026,0.31814409178904957,115,105,5,990
388,"change_1w, change_2w, ma_2w, ma_3w, cos_seasonal",0.6999466627225026,0.31814409178904957,115,105,6,991
122,"ma_2w, ma_3w, cos_seasonal",0.6999466627225026,0.31814409178904945,115,105,4,992
35,"ma_3w, ma_4w",0.7034833843475936,0.31705347567274755,114,104,3,993
31,"ma_2w, cos_seasonal",0.7055663103215786,0.31565927425882745,116,106,3,994
16,"change_1w, cos_seasonal",0.7055663103215786,0.3156592742588268,116,106,3,995
67,"change_1w, ma_2w, cos_seasonal",0.7055663103215786,0.3156592742588268,116,106,4,996
78,"change_1w, ma_4w, cos_seasonal",0.7105871842878464,0.31553391073198334,114,104,4,997
211,"change_1w, ma_2w, ma_4w, cos_seasonal",0.7105871842878464,0.31553391073198334,114,104,5,998
127,"ma_2w, ma_4w, cos_seasonal",0.7105871842878465,0.31553391073198167,114,104,4,999
226,"change_1w, ma_3w, ma_4w, cos_seasonal",0.710775406333112,0.31487445331851327,114,104,5,1000
443,"change_1w, ma_2w, ma_3w, ma_4w, cos_seasonal",0.710775406333112,0.31487445331851327,114,104,6,1001
190,"change_1w, change_2w, ma_4w, cos_seasonal",0.710775406333112,0.31487445331851316,114,104,5,1002
393,"change_1w, change_2w, ma_2w, ma_4w, cos_seasonal",0.710775406333112,0.31487445331851316,114,104,6,1003
408,"change_1w, change_2w, ma_3w, ma_4w, cos_seasonal",0.710775406333112,0.31487445331851316,114,104,6,1004
639,"change_1w, change_2w, ma_2w, ma_3w, ma_4w, cos_seasonal",0.710775406333112,0.31487445331851316,114,104,7,1005
267,"change_2w, ma_2w, ma_4w, cos_seasonal",0.710775406333112,0.31487445331851227,114,104,5,1006
513,"change_2w, ma_2w, ma_3w, ma_4w, cos_seasonal",0.710775406333112,0.31487445331851227,114,104,6,1007
317,"ma_2w, ma_3w, ma_4w, cos_seasonal",0.710775406333112,0.31487445331851205,114,104,5,1008
282,"change_2w, ma_3w, ma_4w, cos_seasonal",0.710775406333112,0.31487445331851127,114,104,5,1009
14,"change_1w, ma_4w",0.7088900914049159,0.3109207873536439,114,104,3,1010
65,"change_1w, ma_2w, ma_4w",0.7088900914049159,0.3109207873536439,114,104,4,1011
29,"ma_2w, ma_4w",0.7088900914049159,0.3109207873536426,114,104,3,1012
58,"change_1w, change_2w, ma_4w",0.7090321008840254,0.3101315062311252,114,104,4,1013
177,"change_1w, change_2w, ma_2w, ma_4w",0.7090321008840254,0.3101315062311252,114,104,5,1014
183,"change_1w, change_2w, ma_3w, ma_4w",0.7090321008840254,0.3101315062311252,114,104,5,1015
386,"change_1w, change_2w, ma_2w, ma_3w, ma_4w",0.7090321008840254,0.3101315062311252,114,104,6,1016
71,"change_1w, ma_3w, ma_4w",0.7090321008840255,0.3101315062311245,114,104,4,1017
204,"change_1w, ma_2w, ma_3w, ma_4w",0.7090321008840255,0.3101315062311245,114,104,5,1018
93,"change_2w, ma_2w, ma_4w",0.7090321008840254,0.3101315062311234,114,104,4,1019
260,"change_2w, ma_2w, ma_3w, ma_4w",0.7090321008840254,0.3101315062311234,114,104,5,1020
120,"ma_2w, ma_3w, ma_4w",0.7090321008840254,0.3101315062311233,114,104,4,1021
99,"change_2w, ma_3w, ma_4w",0.7090321008840254,0.3101315062311222,114,104,4,1022
7,cos_seasonal,0.7161461339656454,0.289919240009581,117,107,2,1023
